date,open,high,low,close,volume,SMA_50,SMA_100,SMA_200,delta,gains,loss,avg_gain,avg_loss,rs,RSI_30,monthly_mean,EMA_30,EMA_200
16-09-2015,26.099,26.415,25.926,26.3695,2252790,25.33956,23.43109,20.416524,0.251,0.251,0,0.20895,0.216466667,0.965275639,49.1165524,25.81481667,25.57409331,21.49924188
17-09-2015,26.349,27.3485,26.3285,26.9435,4169484,25.44873,23.481245,20.4697415,0.574,0.574,0,0.219566667,0.216466667,1.014320912,50.35547741,25.81791667,25.66244213,21.5534136
18-09-2015,26.731,27.3119,26.5675,27.013,6160075,25.5546,23.53672,20.523229,0.0695,0.0695,0,0.221883333,0.203883333,1.088285784,52.11383387,25.83591667,25.74957489,21.60773784
21-09-2015,27.2165,27.489,26.9795,27.4195,3283313,25.65948,23.59623,20.5812015,0.4065,0.4065,0,0.235433333,0.192483333,1.223136202,55.01850049,25.87886667,25.857312,21.66556632
22-09-2015,26.9855,27.1775,26.633,26.92,3841748,25.74231,23.65454,20.636569,-0.4995,0,0.4995,0.233133333,0.209133333,1.114759324,52.71329515,25.90286667,25.92587251,21.71784925
23-09-2015,26.915,27.0605,26.7,26.8035,2237571,25.81281,23.71114,20.692429,-0.1165,0,0.1165,0.227366667,0.213016667,1.067365621,51.62926239,25.91721667,25.98249364,21.76845274
24-09-2015,26.5275,26.728,26.1435,26.6875,3500964,25.88537,23.766495,20.7492065,-0.116,0,0.116,0.227366667,0.2143,1.060973713,51.47924528,25.93028333,26.02797792,21.81739848
25-09-2015,27.1285,27.14,26.07,26.2125,4030998,25.93414,23.818025,20.802144,-0.475,0,0.475,0.221116667,0.230133333,0.960819815,49.00092336,25.92126667,26.03988257,21.86113083
28-09-2015,26.001,26.014,24.7167,25.203,5434532,25.95519,23.860505,20.851699,-1.0095,0,1.0095,0.218016667,0.263783333,0.826499021,45.2504497,25.8755,25.98589015,21.89438326
29-09-2015,25.3,25.574,24.525,24.8035,4457532,25.96316,23.8951,20.8988765,-0.3995,0,0.3995,0.21185,0.2771,0.764525442,43.3275386,25.81025,25.90960691,21.9233297
30-09-2015,25.272,25.64,25.0836,25.5945,4004681,25.98705,23.9342,20.950019,0.791,0.791,0,0.238216667,0.276766667,0.860712995,46.25716043,25.7717,25.88927743,21.95985876
01-10-2015,25.55,26.04,25.3,26.036,3768483,26.0195,23.978135,21.0036815,0.4415,0.4415,0,0.252933333,0.273266667,0.925591608,48.06790827,25.75136667,25.89874341,22.00041738
02-10-2015,25.6495,26.63,25.405,26.627,4597795,26.06986,24.028895,21.0630515,0.591,0.591,0,0.272633333,0.2447,1.114153385,52.69974227,25.7793,25.9457277,22.04645302
05-10-2015,26.8495,27.2955,26.8,27.184,3391359,26.08412,24.0873,21.1242515,0.557,0.557,0,0.2912,0.209183333,1.392080312,58.19538354,25.86131667,26.02561624,22.09757289
06-10-2015,27.275,27.575,26.6665,26.874,4547519,26.09019,24.1399,21.184189,-0.31,0,0.31,0.2912,0.167683333,1.736606699,63.45839538,25.98483333,26.08035067,22.14509953
07-10-2015,27.0895,27.1,26.45,27.097,3812087,26.1061,24.19787,21.244699,0.223,0.223,0,0.293633333,0.167683333,1.751118179,63.65114347,26.11078333,26.14594095,22.19437217
08-10-2015,26.8355,26.9693,25.9945,26.658,4676440,26.11026,24.25183,21.301354,-0.439,0,0.439,0.2363,0.182316667,1.296096535,56.44782418,26.16476667,26.17897702,22.23878638
09-10-2015,26.724,27.0895,26.5135,26.99,3537364,26.1133,24.310875,21.3597325,0.332,0.332,0,0.218033333,0.182316667,1.195904562,54.46068024,26.20048333,26.23130108,22.28606214
12-10-2015,26.998,27.541,26.99,27.5095,2776103,26.12734,24.37404,21.4215225,0.5195,0.5195,0,0.23535,0.181716667,1.295148124,56.42982737,26.25411667,26.31376553,22.33803664
13-10-2015,27.313,27.66,27.155,27.445,2938044,26.14121,24.432675,21.481475,-0.0645,0,0.0645,0.23535,0.175333333,1.34230038,57.30692748,26.31413333,26.3867484,22.3888522
14-10-2015,27.567,27.6125,26.984,27.2415,3582060,26.15414,24.491275,21.5396725,-0.2035,0,0.2035,0.23535,0.154866667,1.519694361,60.31264682,26.39461667,26.44189366,22.43713725
15-10-2015,27.3875,28.15,27.35,28.122,4937034,26.17957,24.55976,21.6027075,0.8805,0.8805,0,0.24135,0.154866667,1.558437365,60.91364153,26.4811,26.55028762,22.49370305
16-10-2015,28.2635,28.547,28.0155,28.538,4315792,26.22087,24.62943,21.66781,0.416,0.416,0,0.255216667,0.14515,1.758296016,63.74573308,26.59116667,26.67852713,22.55384531
19-10-2015,28.538,28.95,28.369,28.6575,4375420,26.2714,24.70272,21.7339675,0.1195,0.1195,0,0.2592,0.135616667,1.91126951,65.65072396,26.71475,26.8062028,22.61457819
20-10-2015,28.6,28.65,27.764,28.044,4346209,26.30828,24.768545,21.79864,-0.6135,0,0.6135,0.2283,0.156066667,1.462836395,59.39640968,26.78698333,26.88606068,22.66860229
21-10-2015,28.1935,28.2625,27.626,27.7885,3361655,26.33659,24.83097,21.86376,-0.2555,0,0.2555,0.2283,0.1635,1.396330275,58.26952527,26.85178333,26.94428257,22.71954654
22-10-2015,28.135,28.4573,27.8335,28.1955,7779372,26.37459,24.89743,21.9301325,0.407,0.407,0,0.23295,0.1635,1.424770642,58.758986,26.92123333,27.02500628,22.77403364
23-10-2015,30.884,30.9725,29.768,29.9515,10692670,26.44396,24.97865,22.004775,1.756,1.756,0,0.279483333,0.1635,1.709378186,63.0911622,27.03721667,27.21381233,22.84545122
26-10-2015,30.115,30.4925,29.8145,30.4305,4269715,26.52105,25.067565,22.082695,0.479,0.479,0,0.29545,0.150066667,1.968791648,66.31626202,27.1826,27.42134056,22.92092434
27-10-2015,30.43,30.7355,30.2765,30.5505,3787136,26.59684,25.159595,22.162595,0.12,0.12,0,0.2978,0.150066667,1.984451355,66.49300387,27.33033333,27.62322182,22.99684052
28-10-2015,30.615,30.8615,30.475,30.855,3926200,26.67892,25.256395,22.243185,0.3045,0.3045,0,0.299583333,0.150066667,1.996334962,66.62589421,27.47985,27.83172363,23.07503116
29-10-2015,30.885,31.377,30.7695,31.3275,3896026,26.77255,25.35693,22.326505,0.4725,0.4725,0,0.2962,0.150066667,1.973789427,66.37287123,27.62598333,28.05725759,23.15714528
30-10-2015,31.3005,31.536,31.264,31.295,3874363,26.88267,25.454495,22.4112425,-0.0325,0,0.0325,0.293883333,0.15115,1.944315801,66.03625197,27.76871667,28.2661442,23.23811896
02-11-2015,31.3565,31.4315,31.0205,31.4175,2816479,27.01655,25.552185,22.495645,0.1225,0.1225,0,0.284416667,0.15115,1.881684861,65.29807913,27.90198333,28.46945748,23.31950583
03-11-2015,31.4765,31.4945,31.1,31.2655,3246910,27.17849,25.64988,22.5796125,-0.152,0,0.152,0.284416667,0.139566667,2.037855266,67.08203939,28.04683333,28.64984732,23.39857045
04-11-2015,31.388,32.2965,31.3675,32.0475,4840501,27.35307,25.75852,22.6655375,0.782,0.782,0,0.310483333,0.135683333,2.288293821,69.58909227,28.22163333,28.86905072,23.48462945
05-11-2015,32.355,32.85,32.1545,32.7825,4723825,27.50795,25.872715,22.75187,0.735,0.735,0,0.334983333,0.131816667,2.541282084,71.76163953,28.4248,29.12153132,23.57714558
06-11-2015,32.75,33.113,32.6,32.9685,4092164,27.64895,25.988495,22.838615,0.186,0.186,0,0.341183333,0.115983333,2.941658284,74.62996719,28.65,29.36972284,23.67059189
09-11-2015,32.9325,33.0977,32.3924,32.7745,4048822,27.78643,26.096545,22.9250725,-0.194,0,0.194,0.341183333,0.0888,3.842154655,79.34803675,28.90238333,29.58938589,23.76117804
10-11-2015,32.5505,33,32.3631,32.984,3489482,27.93322,26.208925,23.013305,0.2095,0.2095,0,0.348166667,0.075483333,4.61249724,82.1826193,29.17506667,29.80839325,23.85294741
11-11-2015,33.1625,33.798,33.1625,33.6625,5387308,28.10993,26.327405,23.10564,0.6785,0.6785,0,0.344416667,0.075483333,4.562817399,82.02349766,29.444,30.0570453,23.9505549
12-11-2015,33.65,33.782,33.211,33.28,4284678,28.26498,26.43721,23.194095,-0.3825,0,0.3825,0.3297,0.088233333,3.736683037,78.88817993,29.68546667,30.26497786,24.0433852
13-11-2015,33.1785,33.35,32.0225,32.1175,6261076,28.40261,26.537965,23.26605,-1.1625,0,1.1625,0.31,0.126983333,2.441265258,70.94092071,29.86848333,30.38449542,24.12372465
16-11-2015,32.046,32.4995,31.1145,32.3905,7435934,28.55142,26.64182,23.336885,0.273,0.273,0,0.300533333,0.126983333,2.366714792,70.29745429,30.04203333,30.51391507,24.20598112
17-11-2015,32.5325,32.6625,32.05,32.165,4320176,28.67718,26.74442,23.4068225,-0.2255,0,0.2255,0.300533333,0.124166667,2.420402685,70.76367632,30.2184,30.62043668,24.28517534
18-11-2015,32.3255,33.244,32.3185,33.177,4469769,28.82383,26.86126,23.48152,1.012,1.012,0,0.326833333,0.124166667,2.632214765,72.46858832,30.42106667,30.78537624,24.37365121
19-11-2015,33.2495,33.643,32.95,33.0635,4705236,28.96286,26.97485,23.553365,-0.1135,0,0.1135,0.326833333,0.113316667,2.884247683,74.25498883,30.63458333,30.93235197,24.46011736
20-11-2015,33.397,33.4435,32.8785,33.4225,3896135,29.10187,27.09038,23.6269075,0.359,0.359,0,0.327733333,0.113316667,2.892190028,74.30752371,30.849,31.09300668,24.5492953
23-11-2015,33.575,34.1385,33.4225,33.9495,4385057,29.25948,27.21102,23.704015,0.527,0.527,0,0.327983333,0.113316667,2.894396235,74.32207871,31.06366667,31.27729657,24.64282968
24-11-2015,33.707,33.79,33.0606,33.5575,4543417,29.40826,27.328575,23.7785535,-0.392,0,0.392,0.327983333,0.124233333,2.640059029,72.52791803,31.26741667,31.42440647,24.73153286
25-11-2015,33.75,33.985,33.562,33.767,2697889,29.55621,27.447885,23.8536035,0.2095,0.2095,0,0.334966667,0.11745,2.851993756,74.03941794,31.48493333,31.57554154,24.82143801
27-11-2015,34.04,34.0495,33.605,33.663,1966801,29.6906,27.569665,23.927626,-0.104,0,0.104,0.305616667,0.120916667,2.527498277,71.65129728,31.66963333,31.71021628,24.90941375
30-11-2015,33.795,34.0645,33.23,33.24,5693172,29.81514,27.68487,23.9983685,-0.423,0,0.423,0.29175,0.135016667,2.16084434,68.3628837,31.82636667,31.808912,24.99230515
01-12-2015,33.6875,34.05,33.393,33.953,4751152,29.94581,27.802645,24.074276,0.713,0.713,0,0.311533333,0.135016667,2.307369461,69.76449073,32.00288333,31.94724026,25.0814663
02-12-2015,34.05,34.241,33.7125,33.8005,4273525,30.08342,27.912865,24.149936,-0.1525,0,0.1525,0.311533333,0.11965,2.603705251,72.25078273,32.19476667,32.0668054,25.16822285
03-12-2015,33.972,34.1395,33.074,33.3125,5064736,30.2136,28.013205,24.2217495,-0.488,0,0.488,0.311533333,0.1274,2.445316588,70.97509113,32.3789,32.1471728,25.24926044
04-12-2015,33.3,33.7388,33.07,33.632,4534796,30.35249,28.11893,24.2939945,0.3195,0.3195,0,0.308616667,0.1274,2.422422815,70.78093345,32.56011667,32.2429681,25.33267078
07-12-2015,33.737,33.773,33.025,33.4915,3732814,30.49807,28.216105,24.366417,-0.1405,0,0.1405,0.250083333,0.132083333,1.893375394,65.43829045,32.67811667,32.32351855,25.41385316
08-12-2015,33.1565,33.9995,32.9895,33.8665,3651908,30.67134,28.313265,24.441102,0.375,0.375,0,0.246616667,0.132083333,1.867129338,65.12190828,32.79265,32.42306574,25.4979591
09-12-2015,33.9,33.95,32.784,33.2395,5158172,30.84006,28.40161,24.510957,-0.627,0,0.627,0.242616667,0.152983333,1.585902604,61.32878328,32.88228333,32.47573891,25.57498936
10-12-2015,33.2795,33.4263,32.978,33.116,3455472,30.99049,28.48877,24.580337,-0.1235,0,0.1235,0.232466667,0.1571,1.479736898,59.6731411,32.95765,32.51704608,25.65002429
11-12-2015,32.5615,32.894,31.981,32.0075,5474419,31.10992,28.56471,24.6453345,-1.1085,0,1.1085,0.216716667,0.19405,1.116808383,52.75906841,32.98031667,32.48417214,25.71328275
14-12-2015,32.0875,32.9292,31.7635,32.8955,4361272,31.23529,28.652575,24.713398,0.888,0.888,0,0.246316667,0.192966667,1.27647262,56.07239064,33.03366667,32.51070942,25.7847476
15-12-2015,33.2515,33.575,32.8675,32.932,4753414,31.35025,28.717185,24.7819055,0.0365,0.0365,0,0.24345,0.192966667,1.26161686,55.78384571,33.08415,32.53788946,25.85586454
16-12-2015,33.178,33.8675,32.966,33.7885,3964470,31.48854,28.789365,24.855168,0.8565,0.8565,0,0.272,0.1879,1.447578499,59.14329202,33.16825,32.61857401,25.93479624
17-12-2015,34,34.125,33.5325,33.5325,3681645,31.61725,28.861675,24.925873,-0.256,0,0.256,0.245933333,0.196433333,1.251993891,55.59490619,33.21775,32.67753698,26.01039528
18-12-2015,33.4325,33.842,33.2065,33.207,6841304,31.74823,28.929245,24.9968855,-0.3255,0,0.3255,0.221433333,0.207283333,1.068264051,51.65027407,33.2319,32.71169588,26.08200329
21-12-2015,33.425,33.495,32.9465,33.2255,3250900,31.87294,28.99312,25.068373,0.0185,0.0185,0,0.21585,0.207283333,1.041328295,51.01228927,33.24046667,32.74484453,26.15308286
22-12-2015,33.3415,33.4245,32.963,33.1575,2667795,31.9859,29.05662,25.141783,-0.068,0,0.068,0.21585,0.203083333,1.062864177,51.52371101,33.25323333,32.77146747,26.22277855
23-12-2015,33.325,33.3299,32.8315,33.185,2722922,32.1007,29.120955,25.2161155,0.0275,0.0275,0,0.209783333,0.203083333,1.032991383,50.81139997,33.25993333,32.79814699,26.29205438
24-12-2015,33.1675,33.234,33.03,33.1395,1092970,32.21866,29.1864,25.288253,-0.0455,0,0.0455,0.187166667,0.2046,0.914793092,47.77503616,33.2425,32.82016976,26.36018817
28-12-2015,33.278,33.775,33.275,33.76,3783554,32.33142,29.255495,25.364408,0.6205,0.6205,0,0.20785,0.19185,1.083398488,52.00150113,33.2585,32.88080397,26.43381814
29-12-2015,33.899,34.822,33.8945,34.6985,5734996,32.45463,29.33775,25.444563,0.9385,0.9385,0,0.239133333,0.1531,1.561942086,60.96711141,33.34453333,32.99807468,26.51605378
30-12-2015,34.5945,34.7745,34.3188,34.4535,3519002,32.57055,29.420975,25.5238505,-0.245,0,0.245,0.230033333,0.161266667,1.426415874,58.78694948,33.4133,33.09197309,26.59503334
31-12-2015,34.304,34.3875,33.7945,33.7945,3749560,32.68556,29.49692,25.599039,-0.659,0,0.659,0.230033333,0.175716667,1.309115053,56.69336619,33.46761667,33.13729741,26.66666983
04-01-2016,32.8145,32.8858,31.3755,31.8495,9314519,32.76678,29.551685,25.6649765,-1.945,0,1.945,0.1963,0.24055,0.81604656,44.93533249,33.42336667,33.0542137,26.71824028
05-01-2016,32.343,32.3455,31.3825,31.6895,5822603,32.83666,29.605625,25.7288015,-0.16,0,0.16,0.1963,0.2421,0.810821974,44.77645985,33.37756667,32.96616766,26.76770555
06-01-2016,31.1,31.9895,31.0155,31.6325,5329197,32.87028,29.65712,25.7931865,-0.057,0,0.057,0.184333333,0.244,0.755464481,43.03501946,33.3179,32.88012458,26.81611146
07-01-2016,31.09,31.5,30.2605,30.397,7074916,32.86961,29.69533,25.851649,-1.2355,0,1.2355,0.166766667,0.285183333,0.584770031,36.89936202,33.19948333,32.719923,26.8517422
08-01-2016,30.983,31.207,30.3,30.3525,5512915,32.86565,29.731245,25.9106715,-0.0445,0,0.0445,0.166766667,0.2736,0.60952729,37.86995685,33.09265,32.56718603,26.88657561
11-01-2016,30.624,30.9925,29.9285,30.887,4891551,32.86629,29.772605,25.973269,0.5345,0.5345,0,0.1776,0.2736,0.649122807,39.36170213,32.99665,32.45878693,26.92638082
12-01-2016,31.2625,31.2995,30.6121,30.8945,4724100,32.85763,29.81509,26.0351015,0.0075,0.0075,0,0.17785,0.270133333,0.658378578,39.70013765,32.90436667,32.35786519,26.9658646
13-01-2016,31.044,31.044,28.958,29.0905,7655239,32.81354,29.848105,26.0869065,-1.804,0,1.804,0.17785,0.316166667,0.562519768,36.00080969,32.76605,32.14706744,26.98700525
14-01-2016,29.0125,30.1125,28.494,29.65,7237978,32.77819,29.89737,26.1421315,0.5595,0.5595,0,0.172733333,0.316166667,0.546336321,35.3310152,32.62261667,31.98596631,27.01350271
15-01-2016,28.612,29.231,28.265,28.509,7784523,32.72306,29.950775,26.1921125,-1.141,0,1.141,0.172733333,0.349116667,0.494772521,33.10018843,32.44623333,31.76164591,27.02838328
19-01-2016,28.8545,29.2,28.3225,28.724,4807165,32.65659,30.00483,26.24267,0.215,0.215,0,0.1799,0.33285,0.540483701,35.08532423,32.29328333,31.56566875,27.04525509
20-01-2016,28.218,28.9225,27.359,28.5885,7966405,32.57271,30.04033,26.2913525,-0.1355,0,0.1355,0.16925,0.337366667,0.501679676,33.4079021,32.12516667,31.37359335,27.06061076
21-01-2016,28.679,29.4405,28.411,28.751,4952217,32.48836,30.068655,26.341505,0.1625,0.1625,0,0.174666667,0.332683333,0.525023796,34.42725272,31.96715,31.20439378,27.07743055
22-01-2016,29.4365,30.005,29.2054,29.819,5120144,32.42925,30.10784,26.3953,1.068,1.068,0,0.197766667,0.332683333,0.594459195,37.28281019,31.83223333,31.11501353,27.10470985
25-01-2016,29.8995,30.425,29.728,29.8265,4396079,32.3661,30.14966,26.4485475,0.0075,0.0075,0,0.198016667,0.311783333,0.635109852,38.84202955,31.71846667,31.03188363,27.13179234
26-01-2016,30.1725,30.225,29.519,30.0625,3765655,32.2941,30.202015,26.5031975,0.236,0.236,0,0.205883333,0.307666667,0.669176598,40.09022166,31.61668333,30.96934275,27.16095361
27-01-2016,30.0995,30.1695,28.939,29.1675,5152853,32.21185,30.238415,26.553445,-0.895,0,0.895,0.205883333,0.30055,0.685021904,40.65359047,31.52201667,30.85309483,27.18091924
28-01-2016,30.4185,31.903,29.8775,31.7675,14015170,32.20485,30.30373,26.616005,2.6,2.6,0,0.26295,0.30055,0.874896024,46.66370896,31.48441667,30.91208871,27.22655686
29-01-2016,28.599,29.65,28.5,29.35,14677551,32.14404,30.34773,26.6668925,-2.4175,0,2.4175,0.261733333,0.381133333,0.686723806,40.71347091,31.36501667,30.81130879,27.24768565
01-02-2016,28.9075,29.09,28.5155,28.7405,6355123,32.07555,30.376365,26.714085,-0.6095,0,0.6095,0.233183333,0.40145,0.580852742,36.74300121,31.19675,30.67770823,27.26253952
02-02-2016,28.5,28.578,27.5045,27.605,6312045,31.96411,30.39397,26.75822,-1.1355,0,1.1355,0.233183333,0.430766667,0.541321675,35.12061651,30.99916667,30.47946899,27.26594709
03-02-2016,27.675,27.8,26.095,26.5535,10048710,31.83391,30.398385,26.79361,-1.0515,0,1.0515,0.233183333,0.454966667,0.51252839,33.88553852,30.77738333,30.22618066,27.25885807
04-02-2016,26.25,26.9495,25.961,26.813,6199070,31.70172,30.401795,26.82988,0.2595,0.2595,0,0.241216667,0.454966667,0.530185362,34.64844031,30.56363333,30.00597546,27.25442167
05-02-2016,26.464,26.4725,24.9595,25.1065,9708929,31.52486,30.39217,26.8579625,-1.7065,0,1.7065,0.241216667,0.509583333,0.473360589,32.12795241,30.29526667,29.68988027,27.23304931
08-02-2016,24.3235,24.675,23.7605,24.405,9825509,31.34181,30.375035,26.88249,-0.7015,0,0.7015,0.2403,0.532966667,0.450872475,31.07595482,30.0026,29.34892025,27.20490952
09-02-2016,23.9005,24.919,23.7,24.1035,7077916,31.14854,30.352375,26.8917325,-0.3015,0,0.3015,0.2403,0.5415,0.443767313,30.73676132,29.7014,29.01050604,27.17404972
10-02-2016,24.588,25.233,24.3,24.524,6786181,30.96576,30.32818,26.9047125,0.4205,0.4205,0,0.233633333,0.5415,0.431455833,30.141051,29.39353333,28.72105404,27.14768107
11-02-2016,24.5585,25.465,24.2,25.191,7397393,30.80478,30.30996,26.92334,0.667,0.667,0,0.224583333,0.5415,0.414742998,29.31578375,29.07661667,28.49330862,27.1282116
12-02-2016,25.535,25.8375,25.0747,25.354,5384787,30.6328,30.289305,26.9427675,0.163,0.163,0,0.230016667,0.533333333,0.43128125,30.13252986,28.7733,28.29077258,27.11055776
16-02-2016,25.974,26.2225,25.583,26.055,5118500,30.47789,30.280655,26.9675975,0.701,0.701,0,0.253383333,0.511366667,0.495502249,33.13283208,28.51531667,28.14652919,27.1000547
17-02-2016,26.437,26.874,25.9695,26.705,4824002,30.34574,30.27967,26.995405,0.65,0.65,0,0.27505,0.446533333,0.615967453,38.11756554,28.34383333,28.0535273,27.0961238
18-02-2016,27.0595,27.06,26.1865,26.25,4735008,30.1981,30.275295,27.020895,-0.455,0,0.455,0.27505,0.456366667,0.602695201,37.60510425,28.16251667,27.9371707,27.08770466
19-02-2016,26.0355,26.7975,25.7675,26.745,4974717,30.06317,30.28062,27.0493225,0.495,0.495,0,0.29155,0.454466667,0.641521197,39.08089632,27.9996,27.86025646,27.08429466
22-02-2016,27.11,28.0325,27.054,27.975,5566553,29.94534,30.30834,27.0844225,1.23,1.23,0,0.33255,0.413283333,0.804653789,44.5877095,27.91886667,27.86765927,27.0931574
23-02-2016,27.7775,27.8455,27.2665,27.647,4050790,29.83349,30.336775,27.1159375,-0.328,0,0.328,0.33255,0.422733333,0.786666141,44.02983428,27.82868333,27.85342319,27.09866828
24-02-2016,27.2875,27.7135,26.6575,27.702,6231668,29.72521,30.35785,27.146025,0.055,0.055,0,0.316566667,0.422733333,0.748856647,42.81978448,27.72251667,27.84365395,27.10467158
25-02-2016,27.776,27.9695,27.2647,27.7575,4525463,29.64021,30.375065,27.1766,0.0555,0.0555,0,0.318166667,0.422733333,0.752641539,42.9432672,27.61795,27.83809563,27.11116738
26-02-2016,28.006,28.125,27.6585,27.7615,4877039,29.53753,30.38641,27.2076525,0.004,0.004,0,0.3183,0.3626,0.877826806,46.74695256,27.57365,27.83315398,27.11763835
29-02-2016,27.7,28.2405,27.6255,27.626,4145396,29.43141,30.39083,27.239065,-0.1355,0,0.1355,0.29965,0.367116667,0.816225541,44.94075889,27.50618333,27.81978921,27.12269668
01-03-2016,27.8145,28.9625,27.8,28.952,5038452,29.33468,30.41161,27.275755,1.326,1.326,0,0.34385,0.329083333,1.04487212,51.09718645,27.52095,27.89283506,27.1408987
02-03-2016,29.0875,29.25,28.685,29.0105,4582170,29.24424,30.430745,27.3143075,0.0585,0.0585,0,0.338633333,0.329083333,1.029020005,50.71512368,27.5305,27.96494248,27.1595017
03-03-2016,28.898,28.9933,28.6555,28.8745,2741292,29.15759,30.45291,27.35237,-0.136,0,0.136,0.338633333,0.3291,1.028967892,50.71385783,27.54003333,28.02362361,27.17656636
